==43801== NVPROF is profiling process 43801, command: ./particlefilter_float -s 4 -n 1
==43801== Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==43801== Profiling application: ./particlefilter_float -s 4 -n 1
==43801== Profiling result:
==43801== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_transmit_throughput","NVLink Transmit Throughput",5.750799MB/s,5.810596MB/s,5.799566MB/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_receive_throughput","NVLink Receive Throughput",3.833866MB/s,3.873731MB/s,3.866374MB/s
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"ipc","Executed IPC",0.735493,0.818419,0.807252
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"issued_ipc","Issued IPC",0.743783,0.822176,0.815076
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"issue_slot_utilization","Issue Slot Utilization",37.132471%,41.045805%,40.691354%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sm_efficiency","Multiprocessor Activity",4.837455%,5.323103%,4.915452%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"achieved_occupancy","Achieved Occupancy",0.204879,0.285421,0.216156
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",1.181214,1.198569,1.189684
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"tex_utilization","Unified Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"tex_fu_utilization","Texture Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"special_fu_utilization","Special Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (3)","Low (3)","Low (3)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000376%,0.000383%,0.000381%
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,3584,402
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"pcie_total_data_received","PCIe Total Data Received",0,512,109
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_global_loads","Warp level instructions for global loads",1955,1955,1955
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_global_stores","Warp level instructions for global stores",1,1,1
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",15648,15648,15648
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"dram_read_bytes","Total bytes read from DRAM to L2 cache",15904,19488,16306
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"dram_write_bytes","Total bytes written from L2 cache to DRAM",8064,16896,14354
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",32,32,32
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"global_load_requests","Total number of global load requests from Multiprocessor",1954,1954,1954
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (0)","sum_kernel(double*, int)",14,"global_store_requests","Total number of global store requests from Multiprocessor",1,1,1
