==34209== NVPROF is profiling process 34209, command: ./fdtd2d
==34209== Some kernel(s) will be replayed on device 2 in order to collect all events/metrics.
==34209== Profiling application: ./fdtd2d
==34209== Profiling result:
==34209== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_inter_thread_communication","Inter-Thread Instructions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"issue_slots","Issue Slots",1118970,1123138,1119736
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"cf_issued","Issued Control-Flow Instructions",65536,65536,65536
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"cf_executed","Executed Control-Flow Instructions",65536,65536,65536
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"ldst_issued","Issued Load/Store Instructions",655360,655360,655360
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"ldst_executed","Executed Load/Store Instructions",262144,262144,262144
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"atomic_transactions","Atomic Transactions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"atomic_transactions_per_request","Atomic Transactions Per Request",0.000000,0.000000,0.000000
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_atomic_throughput","L2 Throughput (Atomic requests)",0.000000B/s,0.000000B/s,0.000000B/s
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_atomic_transactions","L2 Transactions (Atomic requests)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_tex_read_transactions","L2 Transactions (Texture Reads)",319002,319792,319335
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"stall_memory_throttle","Issue Stall Reasons (Memory Throttle)",16.773208%,19.018361%,18.177361%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"stall_not_selected","Issue Stall Reasons (Not Selected)",0.907570%,0.956293%,0.935479%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_tex_write_transactions","L2 Transactions (Texture Writes)",159616,159616,159616
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_data_transmitted","NVLink Total Data Transmitted",576,576,576
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_data_received","NVLink Total Data Received",384,384,384
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_data_transmitted","NVLink User Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_data_received","NVLink User Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_overhead_data_transmitted","NVLink Overhead Data Transmitted",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_overhead_data_received","NVLink Overhead Data Received",100.000000%,100.000000%,100.000000%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_nratom_data_transmitted","NVLink Total Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_nratom_data_transmitted","NVLink User Nratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_ratom_data_transmitted","NVLink Total Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_ratom_data_transmitted","NVLink User Ratom Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_write_data_transmitted","NVLink Total Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_write_data_transmitted","NVLink User Write Data Transmitted",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_transmit_throughput","NVLink Transmit Throughput",17.616458MB/s,17.764582MB/s,17.682570MB/s
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_receive_throughput","NVLink Receive Throughput",11.744305MB/s,11.843054MB/s,11.788369MB/s
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_total_response_data_received","NVLink Total Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"nvlink_user_response_data_received","NVLink User Response Data Received",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_count_hp","Floating Point Operations(Half Precision)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_count_hp_add","Floating Point Operations(Half Precision Add)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_count_hp_mul","Floating Point Operation(Half Precision Mul)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_count_hp_fma","Floating Point Operations(Half Precision FMA)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_fp_16","HP Instructions(Half)",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"ipc","Executed IPC",0.557596,0.583798,0.572135
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"issued_ipc","Issued IPC",0.554393,0.586398,0.568193
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"issue_slot_utilization","Issue Slot Utilization",26.190265%,27.698064%,26.839370%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"sm_efficiency","Multiprocessor Activity",80.925389%,85.865553%,83.015102%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"achieved_occupancy","Achieved Occupancy",0.833232,0.841881,0.837886
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"eligible_warps_per_cycle","Eligible Warps Per Active Cycle",0.992280,1.060051,1.022573
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"shared_utilization","Shared Memory Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_utilization","L2 Cache Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"tex_utilization","Unified Cache Utilization","Low (2)","Low (2)","Low (2)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"ldst_fu_utilization","Load/Store Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"cf_fu_utilization","Control-Flow Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"tex_fu_utilization","Texture Function Unit Utilization","Low (3)","Low (3)","Low (3)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"special_fu_utilization","Special Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"half_precision_fu_utilization","Half-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"single_precision_fu_utilization","Single-Precision Function Unit Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"double_precision_fu_utilization","Double-Precision Function Unit Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_hp_efficiency","FLOP Efficiency(Peak Half)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_sp_efficiency","FLOP Efficiency(Peak Single)",0.958034%,1.032193%,0.988496%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"flop_dp_efficiency","FLOP Efficiency(Peak Double)",0.000000%,0.000000%,0.000000%
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"sysmem_read_utilization","System Memory Read Utilization","Idle (0)","Idle (0)","Idle (0)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"sysmem_write_utilization","System Memory Write Utilization","Low (1)","Low (1)","Low (1)"
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"pcie_total_data_transmitted","PCIe Total Data Transmitted",0,512,186
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"pcie_total_data_received","PCIe Total Data Received",0,512,69
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_global_loads","Warp level instructions for global loads",98304,98304,98304
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_local_loads","Warp level instructions for local loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_shared_loads","Warp level instructions for shared loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_surface_loads","Warp level instructions for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_global_stores","Warp level instructions for global stores",32768,32768,32768
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_local_stores","Warp level instructions for local stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_shared_stores","Warp level instructions for shared stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_surface_stores","Warp level instructions for surface stores",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_global_atomics","Warp level instructions for global atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_global_reductions","Warp level instructions for global reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_surface_atomics","Warp level instructions for surface atom and atom cas",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_surface_reductions","Warp level instructions for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_shared_atomics","Warp level shared instructions for atom and atom CAS",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"inst_executed_tex_ops","Warp level instructions for texture",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_global_load_bytes","Bytes read from L2 for misses in Unified Cache for global loads",10207584,10229984,10217818
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_local_load_bytes","Bytes read from L2 for misses in Unified Cache for local loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_surface_load_bytes","Bytes read from L2 for misses in Unified Cache for surface loads",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"dram_read_bytes","Total bytes read from DRAM to L2 cache",8389920,8393120,8392218
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"dram_write_bytes","Total bytes written from L2 cache to DRAM",4393408,4440640,4415586
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_local_global_store_bytes","Bytes written to L2 from Unified Cache for local and global stores.",5107712,5107712,5107712
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_global_reduction_bytes","Bytes written to L2 from Unified cache for global reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_global_atomic_store_bytes","Bytes written to L2 from Unified cache for global atomics",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_surface_store_bytes","Bytes written to L2 from Unified Cache for surface stores.",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_surface_reduction_bytes","Bytes written to L2 from Unified Cache for surface reductions",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"l2_surface_atomic_store_bytes","Bytes transferred between Unified Cache and L2 for surface atomics",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"global_load_requests","Total number of global load requests from Multiprocessor",393216,393216,393216
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"local_load_requests","Total number of local load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"surface_load_requests","Total number of surface load requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"global_store_requests","Total number of global store requests from Multiprocessor",131072,131072,131072
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"local_store_requests","Total number of local store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"surface_store_requests","Total number of surface store requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"global_atomic_requests","Total number of global atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"global_reduction_requests","Total number of global reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"surface_atomic_requests","Total number of surface atomic requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"surface_reduction_requests","Total number of surface reduction requests from Multiprocessor",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"sysmem_read_bytes","System Memory Read Bytes",0,0,0
"Tesla P100-SXM2-16GB (2)","kernel2(float*, float*, float*, int)",22,"sysmem_write_bytes","System Memory Write Bytes",160,160,160
